0,1,2,3,4,5,6,7,8,9
1.0,0.9999884548612128,0.06903188318965134,-0.014443919164192619,-0.005002432089019543,-0.0005084048847063716,-0.00044728400823306147,0.06012485386539075,-0.029267289604464623,-0.005276794918143773
0.9999884548612127,0.9999999999999999,0.0689691411159798,-0.009827941637278324,-0.005157580451515411,-0.0005391487751975007,0.0017192080984781248,0.060235165449829924,-0.02577619266981969,-0.008712627600045401
0.06903188318965134,0.06896914111597982,0.9999999999999999,-0.03389992081412837,0.02933946484395296,0.3581236276797934,-0.003196833796339345,0.37769917672703585,-0.08257791894865375,-0.036748828929075744
-0.014443919164192617,-0.009827941637278324,-0.03389992081412837,1.0,-0.027540981271261762,-0.006115392981510779,0.448192036159424,-0.009400629977496362,0.7560984210936413,-0.7410642916550491
-0.005002432089019543,-0.005157580451515411,0.029339464843952962,-0.027540981271261766,1.0,0.05982819827330156,-0.05533591671125214,0.003025218671396679,-0.015652361154157714,0.03189272399128024
-0.0005084048847063715,-0.0005391487751975007,0.3581236276797934,-0.006115392981510779,0.05982819827330156,1.0,-0.009352549837689668,0.0021241367746382455,-0.013629063308537477,-0.0037924143296198566
-0.00044728400823306147,0.0017192080984781248,-0.003196833796339345,0.44819203615942405,-0.05533591671125214,-0.00935254983768967,1.0,-5.375311644366999e-05,0.3102567951978482,-0.3681052055071994
0.06012485386539075,0.060235165449829924,0.37769917672703585,-0.009400629977496362,0.0030252186713966784,0.0021241367746382455,-5.375311644367e-05,1.0,-0.10704412042246124,-0.0954844855119507
-0.029267289604464623,-0.02577619266981969,-0.08257791894865377,0.7560984210936414,-0.015652361154157714,-0.013629063308537477,0.31025679519784816,-0.10704412042246123,1.0,-0.12969570890230822
-0.005276794918143772,-0.008712627600045401,-0.036748828929075744,-0.7410642916550491,0.03189272399128025,-0.0037924143296198566,-0.3681052055071994,-0.0954844855119507,-0.12969570890230822,1.0
