0,1,2,3,4,5,6,7,8,9
1.0,0.9999880077658827,0.08796323654344619,-0.011504687895036688,0.0021584874518495354,0.00037374704195446487,0.00011025720413411856,0.008011549366580854,-0.018699001406072828,0.0027627793250260715
0.9999880077658827,0.9999999999999999,0.08796099674015204,-0.006787925241612421,0.0019070480862745393,0.00028326635172077133,0.002351725121221422,0.008070290131894985,-0.015134447730383579,-0.0007103607790586256
0.0879632365434462,0.08796099674015205,1.0,-0.03710836110488286,0.040293499188452764,0.3650021988613343,-0.01518501620920142,0.3649205190066754,-0.053161629816538006,0.00045785672977063143
-0.01150468789503669,-0.006787925241612422,-0.03710836110488286,1.0,-0.04443071414190195,-0.018784807092565216,0.45975512785355754,-0.027695122864996893,0.7553909696651938,-0.7308947764748165
0.0021584874518495354,0.0019070480862745393,0.04029349918845277,-0.04443071414190195,1.0,0.07157314652536159,-0.07272792530755416,0.011254909884282403,-0.024906996246700695,0.049366207493145284
0.0003737470419544649,0.00028326635172077133,0.36500219886133434,-0.01878480709256522,0.07157314652536159,1.0,-0.03964073253113041,0.0023557947414917174,-0.007291983392430988,0.02195264747199726
0.00011025720413411856,0.002351725121221422,-0.01518501620920142,0.45975512785355754,-0.07272792530755418,-0.03964073253113041,0.9999999999999998,0.0004291344573401332,0.3408579258797419,-0.3494844576103773
0.008011549366580854,0.008070290131894984,0.3649205190066754,-0.027695122864996893,0.011254909884282403,0.002355794741491718,0.0004291344573401332,1.0,-0.08509785028247063,-0.04797241320665153
-0.018699001406072824,-0.01513444773038358,-0.05316162981653801,0.7553909696651938,-0.024906996246700695,-0.007291983392430988,0.34085792587974184,-0.08509785028247063,1.0,-0.11495319154067239
0.0027627793250260715,-0.0007103607790586256,0.00045785672977063143,-0.7308947764748164,0.049366207493145284,0.02195264747199726,-0.3494844576103773,-0.04797241320665153,-0.11495319154067239,1.0
