0,1,2,3,4,5,6,7,8,9
1.0,0.9999847317524551,-0.0016559296671747883,-0.04438837323969852,-0.003963687584392869,0.0014643617384060646,0.00042493405916352984,0.02576655521091984,-0.04321859627644239,0.021791710417858982
0.9999847317524551,1.0,-0.0016633419165981355,-0.039043376585139414,-0.0042332278130138516,0.0015052873455363694,0.002933157804905152,0.025823075742896075,-0.039019045314928974,0.01806449917479336
-0.0016559296671747883,-0.0016633419165981358,1.0,-0.028489623439804056,-0.0005407122031064512,0.3632150252577695,-0.003142889708885669,0.3879229032891596,-0.07940613266480973,-0.04951074270591444
-0.04438837323969853,-0.03904337658513942,-0.028489623439804053,1.0,-0.044703116944326896,0.0026863016220432033,0.46193886989023036,-0.0020086023858070985,0.7775576358252816,-0.7010008860691734
-0.00396368758439287,-0.004233227813013851,-0.0005407122031064512,-0.04470311694432689,1.0,-0.02619582312681977,-0.07299031519045562,-0.004658374888995696,-0.036082782690741916,0.04043541544044903
0.0014643617384060646,0.0015052873455363694,0.3632150252577695,0.0026863016220432037,-0.026195823126819767,1.0,-0.0007388860445764078,0.0033878310571116782,-0.00888292751374274,-0.014629250821510304
0.0004249340591635298,0.002933157804905152,-0.003142889708885669,0.4619388698902304,-0.07299031519045562,-0.0007388860445764077,1.0,0.00015746419997345206,0.3499814391842533,-0.3390914146532988
0.02576655521091984,0.025823075742896075,0.38792290328915957,-0.002008602385807098,-0.004658374888995697,0.0033878310571116782,0.00015746419997345206,0.9999999999999999,-0.12982215825488022,-0.13844382037447686
-0.04321859627644239,-0.03901904531492897,-0.07940613266480973,0.7775576358252816,-0.036082782690741916,-0.008882927513742738,0.3499814391842533,-0.12982215825488022,1.0,-0.10949131326136795
0.021791710417858982,0.01806449917479336,-0.04951074270591444,-0.7010008860691733,0.04043541544044903,-0.014629250821510304,-0.3390914146532988,-0.13844382037447686,-0.10949131326136796,1.0
