0,1,2,3,4,5,6,7,8,9
1.1102230246251565e-16,0.9937383849399035,0.06293119415008708,0.005320874779136148,0.007338517462450445,0.06184786006724256,0.009193183633654347,0.07957351811482874,0.017336688029165215,0.032877763638250665
0.9937383849399035,0.0,0.0372145445505267,0.05225224345109915,0.08104111212323419,0.05149854213790584,0.07446667154639826,0.07238969627427357,0.05578316148971689,0.0612722079804211
0.06293119415008708,0.0372145445505267,0.0,0.2930304359602445,0.0061201472679323,0.12812826083978548,0.02812866471498004,0.1742829723929628,0.08133627424912568,0.4116016135136449
0.005320874779136141,0.05225224345109915,0.29303043596024453,0.0,0.03099721592430249,0.058421568770467794,0.03327702044833247,0.2665236326678929,0.0033119339065017517,0.06149449325425038
0.007338517462450445,0.08104111212323419,0.006120147267932301,0.030997215924302483,0.0,0.1463810360715597,0.05530423963871752,0.4634562298915248,0.21456842992508374,0.022278358819260297
0.06184786006724256,0.05149854213790584,0.12812826083978548,0.05842156877046779,0.1463810360715597,1.1102230246251565e-16,0.01149543528814547,0.11656704029375943,0.03099448981913664,0.0690634447243281
0.009193183633654347,0.07446667154639826,0.02812866471498004,0.03327702044833253,0.055304239638717514,0.01149543528814547,1.1102230246251565e-16,0.23079565218678724,0.06185032489394049,0.07109487733073794
0.07957351811482874,0.07238969627427357,0.17428297239296298,0.2665236326678929,0.4634562298915248,0.11656704029375944,0.23079565218678727,1.1102230246251565e-16,0.054969748994442846,0.32795925020322475
0.017336688029165215,0.0557831614897169,0.08133627424912568,0.0033119339065018627,0.2145684299250837,0.03099448981913664,0.06185032489394049,0.054969748994442846,0.0,0.2294440125747363
0.032877763638250665,0.0612722079804211,0.41160161351364494,0.06149449325425049,0.022278358819260297,0.06906344472432809,0.07109487733073788,0.32795925020322475,0.2294440125747363,0.0
