0,1,2,3,4,5,6,7,8,9
0.9999999999999999,0.00624634681255158,0.06127526448291229,-0.04970924801883467,0.003374829878057576,-0.0603834983288365,-0.008768249574490817,0.10534007332574859,-0.025881908247277173,0.05466947405610965
0.00624634681255158,1.0,-0.03887788646712484,0.01320886686595973,0.07680788431022033,0.05300382948344221,0.0773998293513034,-0.046566620531377494,-0.09480220680464586,-0.043207708805627736
0.06127526448291229,-0.03887788646712484,1.0,-0.3215200594000485,-0.006660859471038751,0.235086764417984,0.024985775006094373,0.5622058756821224,-0.1607424069139354,0.36209087080773045
-0.04970924801883467,0.01320886686595973,-0.3215200594000486,1.0,-0.013705901020024405,0.061107870392511,0.4286618494418979,-0.2685322350537,0.7808695697317833,-0.7624953793234238
0.003374829878057576,0.07680788431022033,-0.006660859471038752,-0.013705901020024404,1.0,0.12018521294473992,-0.017686075551738102,0.4587978550025291,0.17848564723434182,0.06271377425970932
-0.0603834983288365,0.05300382948344221,0.235086764417984,0.06110787039251099,0.12018521294473992,0.9999999999999999,-0.012234321332721877,0.11995487135087111,0.022111562305393902,-0.0836926955458384
-0.008768249574490817,0.0773998293513034,0.024985775006094373,0.4286618494418979,-0.017686075551738106,-0.012234321332721877,0.9999999999999999,0.2309531163867607,0.2881311142903128,-0.4101862919840367
0.10534007332574859,-0.046566620531377494,0.5622058756821225,-0.2685322350537,0.4587978550025291,0.11995487135087113,0.23095311638676072,1.0,-0.07485240926043737,0.1895154298287479
-0.025881908247277173,-0.09480220680464586,-0.1607424069139354,0.7808695697317835,0.1784856472343418,0.022111562305393902,0.2881311142903128,-0.07485240926043737,1.0,-0.33893532583610425
0.05466947405610965,-0.043207708805627736,0.3620908708077305,-0.7624953793234238,0.06271377425970932,-0.08369269554583839,-0.41018629198403667,0.1895154298287479,-0.33893532583610425,1.0
