epoch,iter,loss_D,loss_G,gp
1,0,9.885576248168945,0.1772824227809906,9.889082908630371
1,1,9.713101387023926,0.20956623554229736,9.775084495544434
1,2,9.4105806350708,0.24422739446163177,9.574512481689453
1,3,9.04330062866211,0.2733690142631531,9.33614730834961
1,4,8.694364547729492,0.2834477424621582,9.1090669631958
1,5,8.315353393554688,0.3005766272544861,8.847360610961914
1,6,7.940362930297852,0.31015661358833313,8.584128379821777
1,7,7.635751247406006,0.3045320510864258,8.384337425231934
1,8,7.403692245483398,0.3056144714355469,8.22331428527832
1,9,7.076818466186523,0.29346802830696106,7.969770431518555
1,10,6.8537797927856445,0.27009040117263794,7.745761394500732
1,11,6.6098785400390625,0.2541448473930359,7.5773024559021
1,12,6.469411373138428,0.20711316168308258,7.475292682647705
1,13,6.162322044372559,0.21014578640460968,7.3158369064331055
1,14,6.11197566986084,0.10931096971035004,7.189536094665527
1,15,5.88633918762207,0.10393370687961578,7.0597333908081055
1,16,5.902446269989014,0.03802447021007538,7.057718276977539
1,17,5.778425216674805,-0.03381962329149246,7.060431480407715
1,18,5.526525020599365,-0.07629244029521942,6.859396934509277
1,19,5.487689018249512,-0.14716920256614685,6.810895919799805
1,20,5.535717010498047,-0.20271413028240204,6.786531448364258
1,21,5.497874736785889,-0.23514246940612793,6.7440104484558105
1,22,5.308368682861328,-0.36406373977661133,6.652641296386719
1,23,5.487823963165283,-0.3680819272994995,6.711375713348389
1,24,5.134279727935791,-0.4699316620826721,6.570287227630615
1,25,5.169686317443848,-0.5134604573249817,6.596261024475098
1,26,5.090723991394043,-0.5830681324005127,6.59912109375
1,27,5.321746826171875,-0.6226511597633362,6.908886909484863
1,28,5.2233123779296875,-0.66956627368927,6.6935882568359375
1,29,5.072122573852539,-0.7298333644866943,6.520600318908691
1,30,4.909097194671631,-0.788648784160614,6.434638500213623
1,31,4.995359897613525,-0.8537105321884155,6.496376037597656
1,32,4.780501365661621,-0.8385049104690552,6.362481117248535
1,33,5.043832778930664,-0.9090633392333984,6.566512107849121
1,34,5.049685478210449,-0.8965636491775513,6.512328147888184
1,35,4.953267574310303,-1.0082731246948242,6.419129371643066
1,36,4.773538589477539,-1.0403318405151367,6.345112323760986
1,37,4.775046348571777,-1.107298731803894,6.443636417388916
1,38,4.836335182189941,-1.1944961547851562,6.278669357299805
1,39,4.768594741821289,-1.2684011459350586,6.322384834289551
1,40,5.008971214294434,-1.17976975440979,6.4484782218933105
1,41,4.923160552978516,-1.2558897733688354,6.389146327972412
1,42,4.773446083068848,-1.2319157123565674,6.377422332763672
1,43,4.569955348968506,-1.2888116836547852,6.2552337646484375
1,44,4.525472164154053,-1.244748830795288,6.355707168579102
1,45,4.920367240905762,-1.011339783668518,6.869215488433838
1,46,4.505564212799072,-1.0889946222305298,6.37523078918457
1,47,4.356730937957764,-1.1108388900756836,6.3268232345581055
1,48,4.251662731170654,-0.9385590553283691,6.366715431213379
1,49,4.1105852127075195,-0.8745590448379517,6.386713981628418
1,50,3.9839282035827637,-0.7224147319793701,6.422821044921875
1,51,3.8646297454833984,-0.6729092001914978,6.353044509887695
1,52,4.1011457443237305,-0.5612228512763977,6.426158905029297
1,53,3.680204391479492,-0.3202289938926697,6.288130283355713
1,54,2.978724241256714,-0.31455206871032715,6.1563520431518555
1,55,3.5039610862731934,-0.03573603183031082,6.302907466888428
1,56,2.8173270225524902,0.04065408930182457,6.123238563537598
1,57,2.6997857093811035,0.28151407837867737,6.073955535888672
1,58,2.6047022342681885,0.3303126394748688,6.010921001434326
1,59,1.9398560523986816,0.527789831161499,5.789432525634766
1,60,2.425459384918213,0.8150789737701416,6.003884315490723
1,61,1.5248603820800781,0.7061107158660889,5.807524681091309
1,62,1.962886095046997,0.8242815732955933,5.766284465789795
1,63,1.6235318183898926,0.8643130660057068,5.66103458404541
1,64,1.267745018005371,1.0703341960906982,5.486824989318848
1,65,0.40518665313720703,1.1062160730361938,5.145773887634277
1,66,0.12922143936157227,1.1642086505889893,4.829563617706299
1,67,0.8803949356079102,1.1365578174591064,5.328926086425781
1,68,0.5338540077209473,1.2393888235092163,5.105714797973633
1,69,-0.027196407318115234,1.32602059841156,4.944724082946777
1,70,0.2156233787536621,1.425195574760437,4.730319499969482
1,71,-0.3932976722717285,1.6076831817626953,4.6439642906188965
1,72,-0.6327967643737793,1.4771525859832764,4.816436290740967
1,73,-1.155916690826416,1.4197568893432617,4.157619953155518
1,74,-0.527132511138916,1.3139241933822632,4.382385730743408
1,75,-0.7699093818664551,1.448870062828064,4.430703639984131
1,76,-2.528883218765259,1.158519983291626,3.305422067642212
1,77,-2.295630931854248,1.3170883655548096,3.459460735321045
1,78,-2.466291904449463,1.2810511589050293,3.329005241394043
1,79,-2.5032918453216553,1.09534752368927,3.148210287094116
1,80,-2.3129661083221436,1.2592856884002686,3.112858533859253
1,81,-2.3668766021728516,1.0195215940475464,2.894179344177246
1,82,-2.738774061203003,0.7460782527923584,2.7103116512298584
1,83,-2.9804253578186035,0.8180524110794067,2.739670753479004
1,84,-2.807526111602783,1.0097575187683105,2.91739559173584
1,85,-3.895045757293701,0.850395679473877,2.428905487060547
1,86,-3.831153154373169,0.7923617959022522,2.343733549118042
1,87,-4.5745391845703125,0.9112363457679749,2.2129430770874023
1,88,-3.903895378112793,0.8766925930976868,2.1487860679626465
1,89,-4.597568988800049,0.29801803827285767,1.8362140655517578
1,90,-3.99181866645813,0.3039003312587738,1.9973042011260986
1,91,-4.211701393127441,0.5926030874252319,1.907792091369629
1,92,-5.191440105438232,0.5504481196403503,1.467421054840088
1,93,-5.125249862670898,0.4135490655899048,1.6919240951538086
1,94,-5.834231853485107,0.6594104170799255,1.3598179817199707
1,95,-4.880248069763184,0.5173019170761108,1.8525407314300537
1,96,-4.771344184875488,0.30492478609085083,1.6188077926635742
1,97,-5.451598167419434,0.18497249484062195,1.32940673828125
1,98,-5.51154899597168,0.4957658648490906,1.4779449701309204
1,99,-5.825501918792725,0.4773007035255432,1.4468073844909668
1,100,-6.15047550201416,0.3842664361000061,1.4377119541168213
1,101,-5.821350574493408,0.4010629653930664,1.3955949544906616
1,102,-6.202141284942627,0.48006847500801086,1.4338105916976929
1,103,-5.835305213928223,0.19581742584705353,1.6990385055541992
1,104,-6.078951835632324,0.12420922517776489,1.4080705642700195
1,105,-5.904959678649902,0.301326721906662,1.3955546617507935
1,106,-6.232185363769531,0.644178569316864,1.490883708000183
1,107,-6.151338577270508,0.4261505603790283,1.5154081583023071
1,108,-6.527463436126709,0.05479951202869415,1.5827298164367676
1,109,-6.414582252502441,0.21443046629428864,1.5220564603805542
1,110,-7.0645751953125,0.46656978130340576,1.440618634223938
1,111,-7.117347240447998,0.19190949201583862,1.5719809532165527
1,112,-7.205289363861084,0.064022496342659,1.6112006902694702
1,113,-7.715620994567871,0.13415835797786713,1.6716387271881104
1,114,-7.688742637634277,0.24153253436088562,1.544674038887024
1,115,-7.441097259521484,0.27323758602142334,1.7414686679840088
1,116,-7.509034633636475,0.17957088351249695,1.7213263511657715
1,117,-7.535211563110352,0.17727045714855194,1.8030855655670166
1,118,-8.092751502990723,0.31362879276275635,1.8907890319824219
1,119,-7.825671195983887,0.1517173945903778,1.6771876811981201
2,0,-8.226612091064453,0.331828773021698,1.5444769859313965
2,1,-7.838613986968994,0.47401612997055054,1.9049590826034546
2,2,-8.59627628326416,0.5091907978057861,1.6813371181488037
2,3,-7.858194351196289,0.2023894488811493,2.0212810039520264
2,4,-8.475865364074707,0.2853851616382599,1.9341133832931519
2,5,-8.376787185668945,0.37078195810317993,1.9704172611236572
2,6,-8.595935821533203,0.24174480140209198,1.7429232597351074
2,7,-8.732256889343262,0.3054157495498657,1.8839504718780518
2,8,-8.81144905090332,0.3636825382709503,1.6613974571228027
2,9,-9.095064163208008,0.1334754079580307,2.2450969219207764
2,10,-8.87835693359375,-0.19913479685783386,1.8961071968078613
2,11,-9.304563522338867,-0.02808254025876522,1.903752088546753
2,12,-9.590269088745117,0.23295694589614868,1.8833494186401367
2,13,-9.434605598449707,0.2336547076702118,2.068866491317749
2,14,-9.665401458740234,0.3823094069957733,2.241229772567749
2,15,-9.469405174255371,0.21387693285942078,1.9927787780761719
2,16,-9.594144821166992,0.16039445996284485,2.0330252647399902
2,17,-9.95089054107666,0.06048431620001793,2.341176986694336
2,18,-9.32141399383545,-0.11488891392946243,2.0074663162231445
2,19,-10.090012550354004,0.13693022727966309,2.072031021118164
2,20,-10.214319229125977,0.11261153221130371,2.263719081878662
2,21,-10.347580909729004,0.06496506929397583,2.3372011184692383
2,22,-10.329512596130371,0.13308671116828918,1.7519176006317139
2,23,-10.304450988769531,0.2972179055213928,2.4262595176696777
2,24,-10.572457313537598,-0.02929406240582466,2.1617441177368164
2,25,-10.442720413208008,-0.13994529843330383,2.2067131996154785
2,26,-10.822600364685059,-0.10477779805660248,2.0570905208587646
2,27,-10.563497543334961,-0.2353285551071167,2.2711315155029297
2,28,-10.427220344543457,-0.04950049892067909,2.279144048690796
2,29,-10.753196716308594,-0.24158604443073273,1.9804598093032837
2,30,-10.474968910217285,-0.06952971965074539,2.4270951747894287
2,31,-10.586662292480469,-0.2699975371360779,2.1255924701690674
2,32,-10.562862396240234,-0.2955528795719147,2.3169188499450684
2,33,-11.115962028503418,-0.29069048166275024,2.148744583129883
2,34,-10.841239929199219,0.07189680635929108,2.2899351119995117
2,35,-11.077264785766602,-0.263845831155777,2.24151611328125
2,36,-10.860660552978516,-0.3699371814727783,2.240835189819336
2,37,-11.030683517456055,-0.19213750958442688,2.6766302585601807
2,38,-11.14501667022705,-0.07957518100738525,2.5381593704223633
2,39,-11.288047790527344,0.18573687970638275,2.818605899810791
2,40,-10.59268856048584,0.1790618896484375,2.8145246505737305
2,41,-10.919776916503906,0.47164225578308105,2.7755165100097656
2,42,-11.104669570922852,0.3052586615085602,2.715583324432373
2,43,-11.340542793273926,0.34463995695114136,2.9836483001708984
2,44,-11.128894805908203,0.2450639009475708,2.7886061668395996
2,45,-11.544231414794922,0.41103595495224,2.7896790504455566
2,46,-11.641999244689941,0.1837162971496582,2.8551244735717773
2,47,-11.310087203979492,0.3798152506351471,3.01362943649292
2,48,-12.649059295654297,0.07267211377620697,2.5849595069885254
2,49,-11.683542251586914,0.21167612075805664,2.490229368209839
2,50,-11.483210563659668,0.12294194102287292,2.924851179122925
2,51,-11.47500991821289,0.02998444437980652,2.9585652351379395
2,52,-11.544926643371582,0.17699210345745087,3.0052268505096436
2,53,-11.467887878417969,0.038509272038936615,3.2313599586486816
2,54,-11.107765197753906,0.09208860248327255,3.0695130825042725
2,55,-11.435931205749512,-0.15331563353538513,3.3581674098968506
2,56,-11.312210083007812,-0.02414185181260109,2.81791090965271
2,57,-12.10359001159668,-0.027540083974599838,3.1645750999450684
2,58,-11.805328369140625,0.31925368309020996,2.7462573051452637
2,59,-12.163385391235352,0.23682284355163574,2.8337671756744385
2,60,-11.859779357910156,0.16036434471607208,3.2579903602600098
2,61,-12.55154037475586,0.03442776948213577,3.3996477127075195
2,62,-12.227823257446289,0.18759506940841675,3.180835247039795
2,63,-11.810158729553223,0.30723246932029724,3.3010876178741455
2,64,-11.997930526733398,0.2167547345161438,2.961426258087158
2,65,-12.314440727233887,0.3140326142311096,2.937127113342285
2,66,-12.543692588806152,0.14542491734027863,2.9867660999298096
2,67,-12.93906021118164,0.0903586596250534,3.170192241668701
2,68,-13.105788230895996,-0.017871730029582977,3.0290956497192383
2,69,-12.466501235961914,0.09660422801971436,2.75150728225708
2,70,-12.142248153686523,-0.07597340643405914,3.179892063140869
2,71,-13.352880477905273,-0.1704150140285492,2.922767400741577
2,72,-13.195354461669922,-0.018265843391418457,2.8823983669281006
2,73,-12.955541610717773,-0.2141861468553543,2.69810152053833
2,74,-12.348140716552734,-0.4591037631034851,3.3149867057800293
2,75,-12.719724655151367,-0.60081547498703,3.0606637001037598
2,76,-12.923187255859375,-0.6930853128433228,3.2177224159240723
2,77,-12.088333129882812,-0.6314452886581421,3.419975757598877
2,78,-13.154312133789062,-0.8202900886535645,2.6872663497924805
2,79,-12.797747611999512,-0.794114351272583,2.740985155105591
2,80,-12.067445755004883,-0.9484661221504211,2.9199812412261963
2,81,-13.377006530761719,-0.823533296585083,3.1125009059906006
2,82,-13.433295249938965,-1.00790536403656,3.194708824157715
2,83,-12.87843132019043,-1.0961825847625732,3.1987433433532715
2,84,-12.744571685791016,-1.2610182762145996,2.9563021659851074
2,85,-12.750688552856445,-1.4622702598571777,2.7843575477600098
2,86,-12.768365859985352,-1.4581608772277832,2.7194929122924805
2,87,-12.459245681762695,-1.4775452613830566,2.9544517993927
2,88,-13.393604278564453,-1.655977725982666,3.086599111557007
2,89,-13.46084213256836,-1.6291770935058594,2.74354887008667
2,90,-12.144618034362793,-1.6782808303833008,2.957343101501465
2,91,-12.965494155883789,-1.688781976699829,2.9893569946289062
2,92,-12.369853019714355,-1.7405266761779785,2.8970327377319336
2,93,-13.081361770629883,-1.6738982200622559,2.965864658355713
2,94,-12.752546310424805,-1.544368863105774,2.8061273097991943
2,95,-13.866988182067871,-1.7757610082626343,3.223029375076294
2,96,-13.079911231994629,-1.5617940425872803,3.643695116043091
2,97,-12.3932523727417,-1.6648874282836914,3.4763927459716797
2,98,-13.505912780761719,-1.6046379804611206,3.4229674339294434
2,99,-12.090792655944824,-1.6564031839370728,3.5313427448272705
2,100,-13.348733901977539,-1.5994588136672974,3.408324718475342
2,101,-13.471151351928711,-1.5743858814239502,3.231539249420166
2,102,-13.193140029907227,-1.4964061975479126,2.9577789306640625
2,103,-13.422676086425781,-1.3183226585388184,3.0459799766540527
2,104,-12.358409881591797,-1.3981781005859375,3.2247610092163086
2,105,-12.586328506469727,-1.1580997705459595,3.335256814956665
2,106,-13.042694091796875,-1.240828037261963,3.6023292541503906
2,107,-12.625570297241211,-1.0961260795593262,3.645730495452881
2,108,-12.636955261230469,-1.0330945253372192,4.273990631103516
2,109,-13.239566802978516,-0.957481861114502,3.630521774291992
2,110,-13.228263854980469,-0.9437522292137146,4.158602237701416
2,111,-13.424184799194336,-0.6684081554412842,3.5922036170959473
2,112,-13.256267547607422,-0.6344967484474182,3.5775656700134277
2,113,-13.547477722167969,-0.6549824476242065,3.840005397796631
2,114,-13.705490112304688,-0.6662934422492981,3.8318305015563965
2,115,-13.862005233764648,-0.7841035723686218,3.3323171138763428
2,116,-13.651556015014648,-0.8185641765594482,3.7502193450927734
2,117,-14.450843811035156,-0.7594952583312988,3.813127279281616
2,118,-12.79924201965332,-0.5069981813430786,3.8594532012939453
2,119,-13.608329772949219,-0.6340563297271729,4.068550109863281
3,0,-13.300162315368652,-0.8610308170318604,3.695986747741699
3,1,-13.761542320251465,-0.7206220626831055,3.7201337814331055
3,2,-13.667567253112793,-0.4531070590019226,3.615534543991089
3,3,-13.762483596801758,-0.47503000497817993,4.227138519287109
3,4,-13.375770568847656,-0.5192989706993103,3.830775737762451
3,5,-13.113239288330078,-0.5216958522796631,4.233912944793701
3,6,-12.643047332763672,-0.7424951195716858,4.001780033111572
3,7,-12.793320655822754,-0.7831404209136963,4.1584672927856445
3,8,-13.526762008666992,-0.8426661491394043,3.593488931655884
3,9,-13.262574195861816,-0.932270884513855,3.994152784347534
3,10,-13.141988754272461,-1.2112832069396973,3.9843006134033203
3,11,-13.232138633728027,-1.2530555725097656,3.358309745788574
3,12,-13.439062118530273,-1.1479822397232056,3.5602493286132812
3,13,-13.409213066101074,-1.1425559520721436,3.8505144119262695
3,14,-13.021717071533203,-1.1348353624343872,3.6809122562408447
3,15,-12.940644264221191,-1.260003924369812,3.9913570880889893
3,16,-13.352402687072754,-1.2052793502807617,3.5738420486450195
3,17,-12.860060691833496,-1.257989764213562,4.59586238861084
3,18,-13.751953125,-1.460712194442749,4.41665506362915
3,19,-13.744596481323242,-1.464760184288025,4.156383991241455
3,20,-13.350008010864258,-1.5899511575698853,4.184298038482666
3,21,-13.338357925415039,-1.4785468578338623,4.293400287628174
3,22,-13.125694274902344,-1.3491275310516357,4.047561168670654
3,23,-13.674593925476074,-1.4133100509643555,3.661128282546997
3,24,-13.357667922973633,-1.4647912979125977,4.247541427612305
3,25,-13.364891052246094,-1.3806413412094116,3.924330234527588
3,26,-13.460367202758789,-1.5443114042282104,4.209675312042236
3,27,-14.042143821716309,-1.7065659761428833,3.95916485786438
3,28,-13.88205337524414,-1.3132150173187256,4.317031383514404
3,29,-13.617194175720215,-1.387764811515808,4.020634651184082
3,30,-12.958995819091797,-1.1769485473632812,4.6604323387146
3,31,-13.839018821716309,-1.1576920747756958,4.268059730529785
3,32,-13.286513328552246,-0.851201057434082,4.49021053314209
3,33,-13.924532890319824,-0.7754414081573486,4.375308036804199
3,34,-13.557441711425781,-0.490477979183197,4.6364874839782715
3,35,-13.484142303466797,-0.6168887615203857,4.794380187988281
3,36,-13.83751106262207,-0.6454542875289917,4.40870475769043
3,37,-14.661032676696777,-0.6916122436523438,4.651576042175293
3,38,-14.307024002075195,-0.6060677170753479,4.525513172149658
3,39,-13.687658309936523,-0.5228816270828247,4.77011251449585
3,40,-15.04588508605957,-0.3248600959777832,3.8132095336914062
3,41,-14.216249465942383,-0.3200383186340332,4.613084316253662
3,42,-15.069733619689941,0.0038559804670512676,4.424721717834473
3,43,-14.772575378417969,-0.04683387279510498,5.00255823135376
3,44,-15.630233764648438,0.21735624969005585,4.335632801055908
3,45,-15.133880615234375,0.27348965406417847,4.650301456451416
3,46,-14.875718116760254,0.4020952582359314,4.985531806945801
