0,1,2,3,4,5,6,7,8,9
1.0,-0.09420180697855836,0.012823289645943479,-0.0024112426690154616,-0.0008958733195119217,0.027550227628115178,-0.014910160792379761,0.005843118593809004,0.008496061034981057,0.01408794469011642
-0.09420180697855836,1.0,0.012463987376211101,0.012634172660557547,0.015630538500863354,-0.03231870446645521,0.032068996753038315,0.010823345923988169,-0.03131839811925582,0.0041319963011946115
0.012823289645943479,0.0124639873762111,1.0,0.002092770670335659,-0.006389229996591276,0.31077879561625626,0.012300572630377923,0.3535041668010763,-0.10341916914492218,-0.08219214163711402
-0.0024112426690154616,0.012634172660557545,0.002092770670335659,1.0,-0.025000507929800242,-0.012006166839109288,0.4093310294434779,-0.007124631288094711,0.657752778673723,-0.7598154255347088
-0.0008958733195119216,0.015630538500863354,-0.006389229996591277,-0.02500050792980024,0.9999999999999999,-0.02506957737184086,-0.05350070403653868,-0.005687097111417965,-0.009368341926325425,0.03893104961020644
0.027550227628115175,-0.03231870446645521,0.3107787956162563,-0.012006166839109286,-0.02506957737184086,1.0,0.014299741354985126,0.032837062311570034,-0.03713832422628777,-0.032025069076625945
-0.014910160792379761,0.032068996753038315,0.012300572630377923,0.40933102944347793,-0.05350070403653868,0.014299741354985126,1.0,0.04154904075284021,0.2797550108894991,-0.31653589148555483
0.005843118593809005,0.010823345923988169,0.35350416680107627,-0.007124631288094711,-0.005687097111417964,0.032837062311570034,0.041549040752840216,1.0,-0.05645727332540736,-0.07778891322506858
0.008496061034981057,-0.03131839811925581,-0.10341916914492218,0.6577527786737228,-0.009368341926325425,-0.03713832422628777,0.27975501088949906,-0.056457273325407356,1.0,-0.07355162472570788
0.014087944690116419,0.0041319963011946115,-0.08219214163711402,-0.7598154255347088,0.03893104961020645,-0.032025069076625945,-0.31653589148555483,-0.07778891322506856,-0.07355162472570788,1.0
